ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,ESPACO,ENDERECO,TELEFONE,BAIRRO,CEP,CT_TIPO,CT_DEPADM,INAUGURACAO,ASSENTOS
797,-46576009,-23538510,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Boulevard Tatuape,Sala 2,"R Goncalves Crespo, s/n, 3º piso",2295-4006,Tatuapé,,7,4,,240
798,-46576009,-23538510,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Boulevard Tatuape,Sala 1,"R Goncalves Crespo, s/n, 3º piso",2295-4006,Tatuapé,,7,4,,251
799,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Analia Franco,Sala 1,"Av Rejente Feijó, 1.739",6643-4225/,Vila Formosa,,7,4,,382
800,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Analia Franco,Sala 2,"Av Rejente Feijó, 1.739",6643-4225/,Vila Formosa,,7,4,,316
801,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Analia Franco,Sala 3,"Av Rejente Feijó, 1.739",6643-4225/,Vila Formosa,,7,4,,242
802,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Analia Franco,Sala 4,"Av Rejente Feijó, 1.739",6643-4225/,Vila Formosa,,7,4,,120
803,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Analia Franco,Sala 5,"Av Rejente Feijó, 1.739",6643-4225/,Vila Formosa,,7,4,,132
804,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Analia Franco,Sala 6,"Av Rejente Feijó, 1.739",6643-4225/,Vila Formosa,,7,4,,242
805,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Analia Franco,Sala 7,"Av Rejente Feijó, 1.739",6643-4225/,Vila Formosa,,7,4,,418
806,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Analia Franco,Sala 8,"Av Rejente Feijó, 1.739",6643-4225/,Vila Formosa,,7,4,,299
807,-46559069,-23558446,355030885000099,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Shopping Analia Franco,Sala 9,"Av Rejente Feijó, 1.739",6643-4225/,Vila Formosa,,7,4,,206
808,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha,Sala 1,"R Dr João Ribeiro, 304",6191-6300,Penha,,7,4,,120
809,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha,Sala 2,"R Dr João Ribeiro, 304",6191-6300,Penha,,7,4,,92
810,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha,Sala 3,"R Dr João Ribeiro, 304",6191-6300,Penha,,7,4,,166
811,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha,Sala 4,"R Dr João Ribeiro, 304",6191-6300,Penha,,7,4,,172
812,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha,Sala 5,"R Dr João Ribeiro, 304",6191-6300,Penha,,7,4,,260
813,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha,Sala 6,"R Dr João Ribeiro, 304",6191-6300,Penha,,7,4,,332
814,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha,Sala 7,"R Dr João Ribeiro, 304",6191-6300,Penha,,7,4,,332
815,-46546401,-23523617,355030859000120,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Shopping Center Penha,Sala 8,"R Dr João Ribeiro, 304",6191-6300,Penha,,7,4,,310
816,-46502603,-23561454,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 4,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,157
817,-46502603,-23561443,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 6,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,222
818,-46502603,-23561443,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 14,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,193
819,-46502597,-23561454,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 5,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,148
820,-46502597,-23561448,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 12,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,381
821,-46502591,-23561454,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 1,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,191
822,-46502591,-23561454,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 8,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,141
823,-46502585,-23561454,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 13,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,132
824,-46502591,-23561448,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 3,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,207
825,-46502591,-23561448,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 7,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,132
826,-46502591,-23561443,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 11,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,142
827,-46502590,-23561443,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 10,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,106
828,-46502585,-23561448,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 9,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,114
829,-46502585,-23561443,355030824000031,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,Interlar Aricanduva,Sala 2,"Av Aricanduva, 5.555",6722-3400,Vila Matilde,,7,4,,207
830,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metro Itaquera,Sala 8,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,254
831,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metro Itaquera,Sala 7,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,208
832,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metro Itaquera,Sala 6,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,164
833,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metro Itaquera,Sala 5,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,315
834,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metro Itaquera,Sala 4,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,294
835,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metro Itaquera,Sala 3,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,322
836,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metro Itaquera,Sala 2,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,Vila Campanela,,7,4,,395
837,-46470758,-23540485,355030837000138,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Shopping Metro Itaquera,Sala 1,"Av José Pinheiro Borge, s/n, 1º piso,",4005-9050,be,,7,4,,427
838,-46446692,-23531227,355030837000040,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Multimovie Itaquera,Sala 2,"R Augusto Carlos Bauman, 851",6171-4544,Itaquera,,7,4,,127
839,-46446687,-23531223,355030837000040,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Multimovie Itaquera,Sala 1,"R Augusto Carlos Bauman, 851",6171-4544,Itaquera,,7,4,,154
840,-46380181,-23485181,355030836000235,3550308005250,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,Multimovie Itaim Paulista,Sala 1,"Av Marechal Tito, 7579",6571-7649,,,7,4,,161
841,-46380181,-23485181,355030836000235,3550308005250,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,Multimovie Itaim Paulista,Sala 2,"Av Marechal Tito, 7579",6571-7649,,,7,4,,187
842,-46708281,-23644593,355030871000035,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Biblioteca Presidente Kennedy,,"Av João Dias, 822",5522-1283,Santo Amaro,04724-00,8,1,,156
843,-46702370,-23647401,355030871000013,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Teatro Paulo Eiró,,"Av Adolfo Pinheiro, 765",5546-0449,Santo Amaro,,8,1,,600
844,-46683738,-23586442,355030835000059,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Teatro Decio de Almeida Prado,,"R Cojuba,45 B- Itaim Bibi",3079-3438,Itaim Bibi,04533-040,8,1,,175
845,-46694294,-23527920,355030848000039,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,Teatro Cacilda Becker,,"R Tito, 295",3864-4513,Lapa,05051-00,8,1,,216
846,-46642621,-23596213,355030890000123,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Teatro Joao Caetano,,"R Borges Lagoa, 650",5573-3774/,Vila Clementino,04038-00,8,1,,448
847,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São  Paulo,Sala Lima Barreto,"R Vergueiro, 1.000",3277-3611,Paraíso,,8,1,,110
848,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São  Paulo,Sala Paulo Emilio Salle,"R Vergueiro, 1.000",3277-3611,Paraíso,,8,1,,110
849,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São  Paulo,Sala Ensaio 4 - Porao,"R Vergueiro, 1.000",3277-3611,Paraíso,,8,1,,40
850,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São  Paulo,Sala Jardel Filho,"R Vergueiro, 1.000",3277-3611,Paraíso,,8,1,,324
851,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São  Paulo,Espaco C?nico Ademar Guerra,"R Vergueiro, 1.000",3277-3611,Paraíso,,8,1,,100
852,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São  Paulo,Espaco Flavio Imperio,"R Vergueiro, 1.000",3277-3611,Paraíso,,8,1,,60
853,-46648772,-23544521,355030826000098,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Biblioteca Monteiro Lobato,,"R Gal Jardim, 485",3256-4122,Vila Buarque,,8,1,,200
854,-46630784,-23547964,355030878000002,3550308005001,80,SE,9,SE,Centro,Centro,Casa no  1,,"R Roberto Simonsen,  136",3241-3132,Se,,8,1,,
855,-46596425,-23562714,355030853000004,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,Teatro Arthur Azevedo,,"Av Paes de Barros, 955",6605-8007,Mooca,03115-02,8,1,,480
856,-46628020,-23512628,355030870000060,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Teatro Alfredo Mesquita,,"Av Santos Dumont, 1.770",6221-3667,Santana,,8,1,,219
857,-46539860,-23571300,355030885000015,3550308005079,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Teatro Paulo Setúbal,Teatro Paulo Set?bal,"Av Renata , 163",2211-1508,Vila Formosa,03377-000,8,1,2008,210
858,-46548012,-23525333,355030859000118,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,Teatro Martins Penna,,"Lg do Rosário, 20",2293-6630,Penha,03634-02,8,1,,249
859,-46522913,-23500589,355030818000007,3550308005072,18,CANGAIBA,21,PENHA,Leste,Leste 1,Teatro Flavio Imperio,,"R Prof. Alves Pedroso, 600",6623-2930/,Cangaiba,03721-01,8,1,,212
860,-46723922,-23557429,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Laboratorio ECA,Sala Miroel Silveira,"Av Prof.Luciano Gualberto -Trav J,  215",3091-4376,Cidade Universitária,,8,2,,125
861,-46723922,-23557429,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Laboratorio ECA,Sala Alfredo Mesquita,"Av Prof.Luciano Gualberto -Trav J,  215",3091-4376,Cidade Universitária,,8,2,,180
862,-46670472,-23554672,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Faculdade de Medicina da USP,Teatro,"R Dr Arnaldo, 455",3066-7372,Pinheiros,,8,2,,280
863,-46697792,-23520513,355030848000010,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Estacao Ciência - USP,,"R Guaicurus, 1.274",3673-7022,Lapa,,8,2,,220
864,-46665078,-23527091,355030806000003,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Memorial da América Latina,Auditorio Mario de Andrade,"Av Auro Soares de Moura Andrade, 664",3823-4600,Barra Funda,,8,2,,80
865,-46646315,-23559256,355030807000012,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Teatro Ruth Escobar,Sala Dina Sfat,"R dos Inglêses, 209",3289-2358,Bela Vista,,8,2,,400
866,-46646315,-23559256,355030807000012,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Teatro Ruth Escobar,Sala Miriam Muniz,"R dos Inglêses, 209",3289-2358,Bela Vista,,8,2,,59
867,-46646315,-23559256,355030807000012,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Teatro Ruth Escobar,Sala Gil Vicente,"R dos Inglêses, 209",3289-2358,Bela Vista,,8,2,,317
868,-46650484,-23545596,355030826000057,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,TUSP,,"R Maria Antôinia, 294 -1º andar",3255-7182,Vila Buarque,,8,2,,140
869,-46650395,-23534821,355030869000020,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Funarte,Sala Carlos Miranda,"Al Nothmann, 1.058",3662-5177,Campos Elíseos,,8,2,,100
870,-46650395,-23534821,355030869000020,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Funarte,Sala Guiomar Novaes,"Al Nothmann, 1.058",3662-5177,Campos Elíseos,,8,2,,160
871,-46650395,-23534821,355030869000020,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Funarte,Sala Mario Schemberg,"Al Nothmann, 1.058",3662-5177,Campos Elíseos,,8,2,,50
872,-46644513,-23556134,355030807000036,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Teatro Sérgio Cardoso,Sala Sergio Cardoso,"R Rui Barbosa, 153",3288-0136,Bela Vista,,8,2,,862
873,-46644513,-23556134,355030807000036,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Teatro Sérgio Cardoso,Sala Pascoal Carlos Magno,"R Rui Barbosa, 153",3288-0136,Bela Vista,,8,2,,144
874,-46644513,-23556134,355030807000036,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Teatro Sérgio Cardoso,Espaco Marcenaria,"R Rui Barbosa, 153",3288-0136,Bela Vista,,8,2,,100
875,-46640769,-23554545,355030866000134,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,Teatro Oficina,,"R Jaceguai, 520",3106-2818,Bela Vista,,8,2,,350
876,-46643254,-23543622,355030866000002,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Teatro Fernando Azevedo,,"Pc da República, 53",3218-2000,Rep+blica,,8,2,,500
877,-46838292,-23597234,,,,MUNICIPIO COTIA,,MUNICIPIO COTIA,,,CEMUCAN,,"R Mesopotânea, s/n Km 25 da Raposo Tavares",9137-9517,Granja Viana,,8,4,,400
878,-46680346,-23727071,355030823000111,3550308005218,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,SESC Interlagos,teatro,"Av Manuel Alves Soares, 1.100",5970-3536,Cidade Dutra,,8,4,,350
879,-46773241,-23633349,355030817000190,3550308005235,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,Engenho Teatral,,Lg do Campo Limpo s/n,5841-9915,Campo Limpo,,8,4,,200
880,-46709404,-23687028,355030879000023,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,Teatro Humboldt,,"Av Eng. Alberto Kuhlmann,  525",5686-4055,Interlagos,,8,4,,430
881,-46720651,-23650582,355030871000089,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Teatro Alfa-Real,Sala B,"R Bento Branco de Andrade Filho, 722",5693-4000,Santo Amaro,,8,4,,200
882,-46699317,-23654672,355030871000059,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Paideia,,"R Darwin, 153",5522-1283,Santo Amaro,,8,4,,350
883,-46697192,-23641730,355030871000122,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Espaço Cultural Rudolf Steiner,,R da Fraternidade 156,5523-0537,Boa Vista - Santo,,8,4,,192
884,-46699464,-23620740,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Espaço Cultural Vivo,,"Av Dr Chucri Zaidan, 860",5105-1520,Itaim Bibi,,8,4,,282
885,-46687336,-23629113,355030871000021,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Teatro Dell'Arte,,"R João Pais, 83",5042-0530,Santo Amaro,,8,4,,150
886,-46681854,-23615714,355030835000115,3550308005103,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Teatro Oswaldo Aranha,,"R Flórida, 108",5505-6264,Itaim Bibi,,8,4,,200
887,-46679420,-23594586,355030835000020,3550308005102,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Oggi Cucina & Vino,,"Av Brig. Faria Lima, 4.433",2843-8888,Itaim Bibi,,8,4,,50
888,-46672449,-23602757,355030832000118,3550308005099,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Spaco Insights,,"R Pintassilgo, 405",7600-2673,Moema,,8,4,,79
889,-46756740,-23547201,355030841000078,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,Continental Shopping Center,Continental 1,"Av Leão Machado, 100 - 3º piso",3765-3783/,Butantã,,8,4,,319
890,-46756740,-23547201,355030841000078,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,Continental Shopping Center,Continental  2,"Av Leão Machado, 100 - 3º piso",3765-3783/,Butantã,,8,4,,352
891,-46728942,-23527167,355030888000003,3550308005107,90,VILA LEOPOLDINA,8,LAPA,Oeste,Oeste,Teatro Popular do SESI  Vila Leopoldina,,"R Carlos Weber, 835",3823-1066,Vila Leopoldina,,8,4,,80
892,-46695890,-23572360,355030862000104,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Teatro Copa Airlines (Shopping Eldorado),,"Av Rebouças,  3.970 Terceiro Piso",4003-2330,Pinheiros,,8,4,,800
893,-46696547,-23541497,355030802000029,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,Espaço Cultural Pulsarte,,"R Pereira Leite, 55",8110-5856,Sumarezinho,,8,4,,50
894,-46686841,-23585687,355030835000035,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Teatro Vento Forte,,"R Brig. Haroldo Veloso, 150",3078-1072,Itaim Bibi,,8,4,,150
895,-46679234,-23584612,355030835000082,3550308005051,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Teatro Exxex,,"R Clodomiro Amazonas, 99",3168-6876,Itaim Bibi,,8,4,,150
896,-46686488,-23567867,355030862000170,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Globe - São  Paulo - Teatro,Espaco Cacilda Becker,"R Cap. Prudente, 173",3097-9966,Pinheiros,,8,4,,54
897,-46688586,-23561396,355030862000123,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Instituto Jovem,,"R Cardeal Arcoverde, 1838",9372-0829,Pinheiros,,8,4,,30
898,-46670299,-23577801,355030845000075,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Mr. Blues Bar,,"Av São Gabriel, 558",3884-9356,Jardim Paulista,,8,4,,240
899,-46665924,-23565667,355030845000010,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Shouk,,"R Padre João Manuel, 1069",3068-9493,Cerqueira César,,8,4,,40
900,-46665350,-23562719,355030845000013,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Espaço Cultural Vitrine,,"R Augusta, 2.530",3062-9445,Jardim Paulistano,,8,4,,
901,-46691621,-23554112,355030862000025,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Teatro Brincante,,"R Purpurina, 429",3816-0575/,Vila Madalena,,8,4,,150
902,-46690577,-23553093,355030862000049,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Espaço Cultural Bambu Brasil,,"R Purpurina,  272",3031-2331,Sumarezinho,,8,4,,
903,-46686941,-23559289,355030862000010,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Centro Cultural Rio Verde,,R Belmiro Braga,3459-5321,Pinheiros,,8,4,,
904,-46687212,-23556323,355030862000027,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Espaço Magma,,"R Aspicuelta, 227",8110-5856,Vila Madalena,,8,4,,26
905,-46688713,-23550651,355030862000084,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Teatro da Vila,,"R Jericó, 256",3258-6345,Pinheiros,,8,4,,99
906,-46681222,-23555526,355030845000142,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Instituto Goethe,,"R Lisboa, 974",3088-4288,Jardim Paulista,,8,4,,200
907,-46679986,-23550753,355030862000156,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Viga Espaço C?nico,,"R Capote Valente, 1323",3801-1843,Pinheiros,,8,4,,75
908,-46694206,-23532640,355030848000070,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,Teatro da Garagem,,"R Silveira Rodrigues, 331C",8365-4877,Vila Romana,,8,4,,20
909,-46692042,-23527978,355030848000069,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,GAG - Grupo de Arte Global,,"R Tito, 79",3356-3671,Vila Romana,,8,4,,80
910,-46687490,-23534376,355030860000062,3550308005055,61,PERDIZES,8,LAPA,Oeste,Oeste,Espaço Cultural Arte Gullik,,"Av Pompéia, 1.227",3862-2156,Perdizes,,8,4,,40
911,-46688902,-23529556,355030860000134,3550308005057,61,PERDIZES,8,LAPA,Oeste,Oeste,Studio das Artes,,"R Dr Augusto de Miranda, 786",3801-3241,Pompeia,,8,4,,54
912,-46688902,-23529556,355030860000134,3550308005057,61,PERDIZES,8,LAPA,Oeste,Oeste,Núcleo Bartolomeu,,"R Dr Augusto de Miranda, 786",3803-9396,Vila Pompeia,,8,4,,40
913,-46679473,-23540062,355030860000005,3550308005056,61,PERDIZES,8,LAPA,Oeste,Oeste,Teatro do Centro da Terra,,"R Piracuama, 19",3675-1595,Sumare,,8,4,,100
914,-46683451,-23533412,355030860000170,3550308005055,61,PERDIZES,8,LAPA,Oeste,Oeste,Indac,,"Cel. Melo de Oliveira , 188",3862-0947,Vila Olímpia,,8,4,,30
915,-46676357,-23555546,355030845000146,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Oficina de Atores NiltonTravesso,,"R Capote Valente, 667",3081-5493,Pinheiros,,8,4,,80
916,-46662264,-23559501,355030845000056,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Puri,,"R Augusta, 2052",3062-4429,Cerqueira César,,8,4,,120
917,-46661771,-23558369,355030845000056,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Teatro Renaissance,,"Al Santos, 2.233",3069-2233,Cerqueira César,,8,4,,462
918,-46662502,-23544295,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Faap,,"R Alagoas, 903",3662-1662/,Pacaembu,,8,4,,408
919,-46670006,-23542073,355030860000078,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Jogo Estadio,,"R Inocêncio Unhate, 120",3862-4057,Perdizes,,8,4,,21
