Data Inicial;Data Final;Ano Execução;Exercício;Administração;Código Órgão;Sigla Órgão;Orgão;Código Unidade;Unidade;Código Função;Função;Código SubFunção;SubFunção;Código Programa;Programa;PA;PAPA;Código Projeto Atividade;Projeto Atividade;Código Despesa;Despesa;Código Categoria Despesa;Categoria Despesa;Código Grupo Despesa;Grupo Despesa;Código Modalidade;Modalidade;Código Elemento;Código Fonte;Fonte; ORÇADO ; ATUALIZADO ; EMPENHADO ; LIQUIDADO ; JAN Suplementado ; JAN Empenhado ; JAN Liquidado ; FEV Suplementado ; FEV Empenhado ; FEV Liquidado ; MAR Suplementado ; MAR Empenhado ; MAR Liquidado ; ABR Suplementado ; ABR Empenhado ; ABR Liquidado ; MAI Suplementado ; MAI Empenhado ; MAI Liquidado ; JUN Suplementado ; JUN Empenhado ; JUN Liquidado ; JUL Suplementado ; JUL Empenhado ; JUL Liquidado ; AGO Suplementado ; AGO Empenhado ; AGO Liquidado ; SET Suplementado ; SET Empenhado ; SET Liquidado ; OUT Suplementado ; OUT Empenhado ; OUT Liquidado ; NOV Suplementado ; NOV Empenhado ; NOV Liquidado ; DEZ Suplementado ; DEZ Empenhado ; DEZ Liquidado 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Pessoal;2100;Administração da Unidade                                                                                                                              ;31909400;Indenizações e Restituições Trabalhistas;3;Despesas Correntes;1;PESSOAL E ENCARGOS SOCIAIS;90;Aplicações Diretas;94;00;Tesouro Municipal; 4.030.000,00 ; 3.330.000,00 ; 2.930.000,00 ; 2.765.419,62 ; -   ; 4.012.479,52 ; 802.836,04 ; -   ; -   ; 369.219,45 ; -   ; -   ; 210.894,13 ; -   ; -   ; 180.428,04 ; -   ; -   ; 234.588,15 ; -   ; -   ; 208.543,57 ; -   ; -   ; 165.430,08 ; -   ; -   ; 185.280,44 ;-700.000,00 ;-682.479,52 ; 131.780,71 ; -   ; -   ; 154.589,71 ; -   ; -   ; 39.927,78 ; -   ;-400.000,00 ; 81.901,52 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Pessoal;2100;Administração da Unidade                                                                                                                              ;31911300;Obrigações Patronais;3;Despesas Correntes;1;PESSOAL E ENCARGOS SOCIAIS;91;Apl.Dir.Dec.Op. entre Órgãos,Fundos e Ent.Int.Orç.Fiscal e Seg.Social;13;00;Tesouro Municipal; 8.900.000,00 ; 70.147.746,00 ; 70.147.746,00 ; 69.894.658,66 ; -   ; 8.000.000,00 ; 507.746,96 ; -   ; -   ; 4.206.330,21 ; 76.047.746,00 ; 76.047.746,00 ; 4.829.791,44 ; -   ; -   ; 4.603.025,72 ; -   ; -   ; 5.995.102,85 ; -   ; -   ; 8.869.453,36 ; -   ; -   ; 5.548.358,38 ;-4.500.000,00 ;-4.500.000,00 ; 5.717.546,93 ;-10.500.000,00 ;-9.600.000,00 ; 6.634.901,02 ; -   ; -   ; 5.860.865,53 ; -   ; -   ; 5.831.305,53 ; 200.000,00 ; 200.000,00 ; 11.290.230,73 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;1390;Implantação do Centro de Parto Normal no Hospital Alípio Correa Neto                                                                                  ;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;00;Tesouro Municipal; -   ; 300.000,00 ; 299.999,97 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 300.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 299.999,97 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Pessoal;2100;Administração da Unidade                                                                                                                              ;31901100;Vencimentos e Vantagens Fixas - Pessoal Civil;3;Despesas Correntes;1;PESSOAL E ENCARGOS SOCIAIS;90;Aplicações Diretas;11;00;Tesouro Municipal; 437.500.000,00 ; 430.547.857,41 ; 424.035.000,00 ; 423.095.973,84 ; -   ; 330.719.352,00 ; 24.960.808,52 ; -   ; -   ; 23.905.820,39 ; -   ; -   ; 28.700.384,01 ; -   ; 96.000.000,00 ; 26.961.350,21 ; -   ; -   ; 34.608.470,34 ; -   ; -   ; 41.427.489,52 ; -   ; -   ; 33.330.159,37 ; -   ; -   ; 33.136.812,65 ;-7.487.142,59 ;-2.219.352,00 ; 47.130.619,80 ; -   ; -   ; 33.701.311,36 ; -   ; 1.000.000,00 ; 33.865.908,92 ; 535.000,00 ;-1.465.000,00 ; 61.366.838,75 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;4103;Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento                                                                 ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;06;Recursos Próprios da Administração Indireta; 1.220.999,00 ; 1.220.999,00 ; 1.119.161,00 ; 1.111.761,00 ; -   ; 41.600,00 ; 41.600,00 ; -   ; 185.800,00 ; 107.800,00 ; -   ; 97.000,00 ; 93.500,00 ; -   ; 72.300,00 ; 153.800,00 ; -   ; 91.700,00 ; 26.700,00 ; -   ; 106.416,00 ; 100.116,00 ; -   ; 107.000,00 ; 91.000,00 ; -   ; 13.700,00 ; 101.000,00 ; -   ; 187.645,00 ; 104.645,00 ; -   ; 98.300,00 ; 106.800,00 ; -   ; 79.300,00 ; 100.000,00 ; -   ; 38.400,00 ; 84.800,00 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal; 600.000,00 ; 93.175,50 ; 3.175,50 ; 3.175,50 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 387,00 ; 188,00 ; -   ; 2.788,50 ; 199,00 ; -   ; -   ; -   ; -   ; -   ; 2.788,50 ; -   ; -   ; -   ; -   ; -   ; -   ;-350.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-156.824,50 ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33903300;Passagens e Despesas com Locomoção;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;33;00;Tesouro Municipal; 100.000,00 ; 30.972,94 ; 15.972,94 ; 15.972,94 ; -   ; -   ; -   ; -   ; 1.192,56 ; -   ; -   ; -   ; 1.064,69 ; -   ; -   ; -   ; -   ; 4.158,81 ; -   ; -   ; 7.854,56 ; 11.824,99 ; -   ;-188,38 ; -   ; -   ; -   ; -   ;-50.000,00 ; -   ; -   ; -   ; 3.413,62 ; 2.606,00 ; -   ;-250,36 ; 477,26 ;-19.027,06 ;-207,87 ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;3372;Reforma, Recuperação e Adequação de Hospitais                                                                                                         ;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;02;Transferências Federais; 32.349.760,00 ; 9.661.737,13 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-22.688.022,87 ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;1385;Hospital Municipal Ignácio de Proença Gouveia antigo João XXIII - Bairro da Mooca - Aquisição de Insumos e Materiais                                  ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.000.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-1.000.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;3372;Reforma, Recuperação e Adequação de Hospitais                                                                                                         ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal; 3.000,00 ; 3.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;4103;Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento                                                                 ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal; -   ; 700.000,00 ; 699.200,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 550.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 150.000,00 ; 80.500,00 ; -   ; -   ; 618.700,00 ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 34.601.000,00 ; 34.555.809,66 ; 32.619.630,71 ; 31.796.012,15 ; -   ; 29.076.960,10 ; 1.003.588,73 ; -   ; 303.584,51 ; 2.235.125,31 ; -   ;-81.125,90 ; 2.316.858,61 ; -   ; 141.231,90 ; 2.752.522,06 ; -   ;-114.621,24 ; 2.410.504,92 ; -   ; 2.116.768,65 ; 2.866.263,59 ; -   ; 1.000,00 ; 2.822.276,97 ; -   ; 0,54 ; 2.898.166,98 ; -   ; 98.417,09 ; 2.922.750,35 ; -   ; 1.122.605,40 ; 2.773.288,98 ; -   ; -   ; 3.339.229,66 ;-45.190,34 ;-45.190,34 ; 3.455.435,99 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;4103;Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento                                                                 ;44909200;Despesas de Exercícios Anteriores;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;92;06;Recursos Próprios da Administração Indireta; -   ; 4.867,11 ; 4.867,11 ; 4.867,11 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 4.867,11 ; 4.867,11 ; 4.867,11 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;4103;Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento                                                                 ;33503900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;39;00;Tesouro Municipal; 100.000.000,00 ; 191.651.254,63 ; 191.651.254,63 ; 191.647.254,63 ; -   ; 100.000.000,00 ; -   ; -   ; -   ; 16.887.385,16 ; -   ; -   ; 16.497.917,77 ; -   ; -   ; 18.419.377,40 ; -   ; -   ; 16.705.261,89 ; -   ; -   ; 12.270.440,28 ; 20.650.000,00 ; 20.650.000,00 ; 15.950.812,39 ; 18.291.005,87 ; -   ; 19.370.966,56 ; 15.800.000,00 ; 34.091.005,87 ; 15.868.228,12 ; 18.737.263,36 ; 18.737.263,36 ; 22.766.616,30 ; -   ; -   ; 18.444.711,97 ; 18.172.985,40 ; 18.172.985,40 ; 18.465.536,79 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;2357;Hospital Maternidade Cachoeirinha                                                                                                                     ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal; 50.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-50.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Auxílios;2100;Administração da Unidade                                                                                                                              ;33904900;Auxílio-Transporte;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;49;00;Tesouro Municipal; 9.435.760,00 ; 8.135.760,00 ; 6.950.152,00 ; 6.950.152,00 ; -   ; 7.519.403,00 ; 520.787,66 ; -   ; -   ; 906.682,32 ; -   ; -   ; 890.075,85 ; -   ; -   ; 715.797,11 ; -   ; -   ; 582.314,58 ; -   ; -   ; 580.828,43 ; -   ; -   ; 532.078,18 ; -   ; 200.000,00 ; 515.147,81 ;-600.000,00 ;-100.000,00 ; 467.312,69 ; -   ; -   ; 379.390,19 ; -   ;-700.000,00 ; 482.986,81 ;-700.000,00 ; 30.749,00 ; 376.750,37 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;126;Tecnologia da Informação;3024;Suporte Administrativo;Atividades;Atividades;2171;Manutenção de Sistemas de Informação e Comunicação                                                                                                    ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 3.770.837,00 ; 10.349.065,68 ; 10.349.065,68 ; 8.527.488,35 ; -   ; 3.770.837,00 ; -   ; -   ; -   ; -   ; -   ; -   ; 47.849,21 ; -   ; -   ; 1.118.538,58 ; -   ; -   ; 52.871,41 ; -   ; -   ; 48.458,70 ; -   ; -   ; 1.212.470,45 ; -   ; -   ; -   ; 6.881.903,00 ; 412.319,22 ; -   ; -   ;-2.023,68 ; 1.423.339,94 ; -   ; 1.216.796,78 ; 1.267.722,27 ;-303.674,32 ; 4.951.136,36 ; 3.356.237,79 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;2360;Hospital Municipal Infantil Menino Jesus - Melhoria e Adequação para Atendimento Público                                                              ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal; 150.000,00 ; 150.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;4103;Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento                                                                 ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;02;Transferências Federais; 129.038.160,00 ; 128.704.643,60 ; 125.811.925,60 ; 118.065.368,45 ; -   ; 36.895.387,90 ; 509.273,60 ; -   ; 9.944.368,76 ; 16.484.446,03 ; -   ; 10.212.572,00 ; 15.866.303,32 ;-117.036,16 ; 19.820.618,92 ; 12.677.534,61 ;-216.480,24 ; 13.368.039,76 ; 12.903.211,41 ; -   ; 10.099.628,30 ; 11.707.365,38 ; -   ; 10.616.905,07 ; 4.148.124,37 ; -   ; 9.120.455,08 ; 15.735.700,66 ; -   ;-1.578.278,76 ; 10.416.619,34 ; -   ; 3.127.877,15 ; 7.530.174,08 ; -   ; 3.920.040,48 ; 5.682.854,94 ; -   ; 264.310,94 ; 4.403.760,71 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;2361;Hospital Municipal Professor Doutor Alípio Correa Netto - CNPJ: 46.392.148/0026-78. Buco-Maxilo                                                       ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 80.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-80.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;1384;Compra de Insumos para o Hospital São Luiz Gonzaga , Rua Michel Ouchana, 94 -Jaçanã SP                                                                ;33503000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;30;00;Tesouro Municipal; 100.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-100.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;1388;Hospital Municipal São Luiz Gonzaga CNPJ: 62.779.145/0002-70 - Aquisição de Equipamentos                                                              ;44505200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;50;Transferências a Instituições Privadas sem fins Lucrativos;52;00;Tesouro Municipal; 50.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-50.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;1036;Reforma, Recuperação e Adequação do Hospital Municipal Alípio Correa Neto                                                                             ;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;00;Tesouro Municipal; 1.148.800,00 ; 1.148.800,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Indireta;01;AHM       ;Autarquia Hospitalar Municipal;10;Autarquia Hospitalar Municipal;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;3376;Reforma, Recuperação e Adequação do Hospital Municipal Prof. Waldomiro de Paula                                                                       ;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;00;Tesouro Municipal; 1.430.080,00 ; 1.430.080,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
