ATENDIMENTO;UNIDADE;AGRUPAMENTO;IDADE;DATA;STATUS;REFEICAO;CARDAPIO
DIRETA;CCI;3;D - 6 A 7 MESES;08/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE MACA, 7 MESES:, PAPA PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; ABOBRINHA; REPOLHO, PAPA DE MACA"
DIRETA;CCI;3;D - 6 A 7 MESES;08/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;07/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; BATATA; ABOBRINHA; REPOLHO, SUCO DE LARANJA"
DIRETA;CCI;3;D - 6 A 7 MESES;07/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;07/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE MAMAO, 7 MESES:, PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; BATATA DOCE, ACELGA, ABOBORA, PAPA DE MAMAO"
DIRETA;CCI;3;D - 6 A 7 MESES;07/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;06/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: MACARRAO; CARNE BOVINA; BATATA DOCE; CENOURA; CHUCHU, PAPA DE ABACATE"
DIRETA;CCI;3;D - 6 A 7 MESES;06/02/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;06/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;06/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE MACA, 7 MESES:, PAPA PRINCIPAL DE: ARROZ; OVO; BATATA; ABOBRINHA; CENOURA, PAPA DE MACA"
DIRETA;CCI;3;D - 6 A 7 MESES;06/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;05/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: ARROZ; FEIJAO CARIOCA; CARNE BOVINA; BATATA; ABOBRINHA; CENOURA, PAPA DE PERA"
DIRETA;CCI;3;D - 6 A 7 MESES;05/02/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;05/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;05/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE ABACATE, 7 MESES:, PAPA PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; BATATA DOCE; CENOURA; CHUCHU, PAPA DE ABACATE"
DIRETA;CCI;3;D - 6 A 7 MESES;05/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;04/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: MACARRAO; OVO; BATATA DOCE; CENOURA; CHUCHU, SUCO DE MELANCIA"
DIRETA;CCI;3;D - 6 A 7 MESES;04/02/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;04/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;04/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE PERA, 7 MESES:, PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; BATATA; ABOBRINHA; CENOURA, PAPA DE PERA"
DIRETA;CCI;3;D - 6 A 7 MESES;04/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;15/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;15/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;15/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; BATATA; ABOBRINHA; ESCAROLA, PAPA DE MAMAO"
DIRETA;CCI;3;D - 6 A 7 MESES;15/02/2019;PUBLICADO;J - JANTAR;"6 meses:, LEITE
MATERNO OU FORMULA INFANTIL (2o SEMESTRE) e PAPA DE BANANA, 7 meses:, PAPA PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; CHUCHU; REPOLHO e PAPA DE BANANA"
DIRETA;CCI;3;D - 6 A 7 MESES;15/02/2019;PUBLICADO;C - COLACAO;PAPA DE BANANA
DIRETA;CCI;3;D - 6 A 7 MESES;14/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;14/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;14/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; BATATA DOCE; CHUCHU; REPOLHO, SUCO DE LARANJA"
DIRETA;CCI;3;D - 6 A 7 MESES;14/02/2019;PUBLICADO;J - JANTAR;"6 meses:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE) e PAPA DE MAMAO, 7 meses:, PAPA PRINCIPAL DE ARROZ; CARNE BOVINA; BATATA; ABOBRINHA; ESCAROLA e PAPA DE MAMAO"
DIRETA;CCI;3;D - 6 A 7 MESES;14/02/2019;PUBLICADO;C - COLACAO;PAPA DE BANANA
DIRETA;CCI;3;D - 6 A 7 MESES;13/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;13/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;13/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: MACARRAO; CARNE BOVINA; BATATA; ABOBORA; ABOBRINHA, PAPA DE ABACATE"
DIRETA;CCI;3;D - 6 A 7 MESES;13/02/2019;PUBLICADO;J - JANTAR;"6 meses:, LEITE
MATERNO OU FORMULA INFANTIL (2o SEMESTRE) e PAPA DE MACA, 7 meses:, PAPA PRINCIPAL DE: ARROZ; OVO; BATATA DOCE; ABOBORA; ABOBRINHA e PAPA DE MACA"
DIRETA;CCI;3;D - 6 A 7 MESES;13/02/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;12/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;12/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;12/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE:  ARROZ; FEIJAO CARIOCA; CARNE BOVINA; BATATA DOCE; ABOBORA; ABOBRINHA, PAPA DE PERA"
DIRETA;CCI;3;D - 6 A 7 MESES;12/02/2019;PUBLICADO;J - JANTAR;"6 meses:, LEITE
MATERNO OU FORMULA INFANTIL (2o SEMESTRE) e PAPA DE ABACATE, 7 meses:, PAPA PRINCIPAL DE: MACARRAO;FEIJAO CARIOCA; CARNE BOVINA; BATATA; ABOBORA; ABOBRINHA e PAPA DE ABACATE"
DIRETA;CCI;3;D - 6 A 7 MESES;12/02/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;11/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;11/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;11/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: MACARRAO; OVO; BATATA; ABOBORA; ABOBRINHA, SUCO DE LARANJA"
DIRETA;CCI;3;D - 6 A 7 MESES;11/02/2019;PUBLICADO;J - JANTAR;"6 meses:, LEITE
MATERNO OU FORMULA INFANTIL (2o SEMESTRE) e PAPA DE PERA, 7 meses:, PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; BATATA DOCE; ABOBORA; ABOBRINHA e PAPA DE PERA"
DIRETA;CCI;3;D - 6 A 7 MESES;11/02/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;22/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; BATATA DOCE; ABOBRINHA; REPOLHO, PAPA DE MAMAO"
DIRETA;CCI;3;D - 6 A 7 MESES;22/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE BANANA, 7 MESES:, PAPA PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; ABOBORA; ACELGA, PAPA DE BANANA"
DIRETA;CCI;3;D - 6 A 7 MESES;22/02/2019;PUBLICADO;C - COLACAO;PAPA DE BANANA
DIRETA;CCI;3;D - 6 A 7 MESES;22/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;22/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;21/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; INHAME; ABOBORA; ACELGA, SUCO DE LARANJA"
DIRETA;CCI;3;D - 6 A 7 MESES;21/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE MAMAO, 7 MESES:, PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; BATATA DOCE; ABOBRINHA; REPOLHO, PAPA DE MAMAO"
DIRETA;CCI;3;D - 6 A 7 MESES;21/02/2019;PUBLICADO;C - COLACAO;PAPA DE BANANA
DIRETA;CCI;3;D - 6 A 7 MESES;21/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;21/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;20/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: MACARRAO; CARNE BOVINA; BATATA DOCE; CENOURA; CHUCHU, PAPA DE ABACATE"
DIRETA;CCI;3;D - 6 A 7 MESES;20/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE MACA, 7 MESES:, PAPA PRINCIPAL DE:ARROZ; OVO; INHAME; CENOURA; ABOBRINHA, PAPA DE MACA"
DIRETA;CCI;3;D - 6 A 7 MESES;20/02/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;20/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;20/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;19/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; INHAME; CENOURA; ABOBRINHA, PAPA DE PERA"
DIRETA;CCI;3;D - 6 A 7 MESES;19/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE ABACATE, 7 MESES:, PAPA PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; BATATA DOCE; CENOURA; CHUCHU, PAPA DE ABACATE"
DIRETA;CCI;3;D - 6 A 7 MESES;19/02/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;19/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;19/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;18/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: MACARRAO; OVO; BATATA DOCE; CENOURA; CHUCHU, SUCO DE LARANJA"
DIRETA;CCI;3;D - 6 A 7 MESES;18/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE PERA, 7 MESES:, PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; INHAME; CENOURA; ABOBRINHA, PAPA DE PERA"
DIRETA;CCI;3;D - 6 A 7 MESES;18/02/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;18/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;18/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;01/03/2019;PUBLICADO;C - COLACAO;PAPA DE BANANA
DIRETA;CCI;3;D - 6 A 7 MESES;01/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;01/03/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE BANANA, 7 MESES:, PAPA PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; ABOBRINHA; REPOLHO, PAPA DE BANANA"
DIRETA;CCI;3;D - 6 A 7 MESES;01/03/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; CARA; CHUCHU; ESCAROLA, PAPA DE MAMAO"
DIRETA;CCI;3;D - 6 A 7 MESES;01/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;28/02/2019;PUBLICADO;C - COLACAO;PAPA DE BANANA
DIRETA;CCI;3;D - 6 A 7 MESES;28/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;28/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE MAMAO, 7 MESES:, PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; CARA; CHUCHU; ESCAROLA, PAPA DE MAMAO"
DIRETA;CCI;3;D - 6 A 7 MESES;28/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; BATATA DOCE; ABOBRINHA; REPOLHO, SUCO DE LARANJA"
DIRETA;CCI;3;D - 6 A 7 MESES;28/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;27/02/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;27/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;27/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE MACA, 7 MESES:, PAPA PRINCIPAL DE: ARROZ; OVO; BATATA DOCE; ABOBORA; ABOBRINHA, PAPA DE MACA"
DIRETA;CCI;3;D - 6 A 7 MESES;27/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE:  MACARRAO; CARNE BOVINA; CARA; ABOBORA; ABOBRINHA, PAPA DE ABACATE"
DIRETA;CCI;3;D - 6 A 7 MESES;27/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;26/02/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;26/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;26/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE ABACATE, 7 MESES:, PAPA PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; CARA; ABOBORA; ABOBRINHA, PAPA DE ABACATE"
DIRETA;CCI;3;D - 6 A 7 MESES;26/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: ARROZ; FEIJAO CARIOCA; CARNE BOVINA; BATATA DOCE; ABOBORA; ABOBRINHA, PAPA DE PERA"
DIRETA;CCI;3;D - 6 A 7 MESES;26/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;25/02/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;25/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;25/02/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE PERA, 7 MESES:, PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; BATATA DOCE; ABOBORA; ABOBRINHA, PAPA DE PERA"
DIRETA;CCI;3;D - 6 A 7 MESES;25/02/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: MACARRAO; OVO; CARA; ABOBORA; ABOBRINHA, SUCO DE LARANJA"
DIRETA;CCI;3;D - 6 A 7 MESES;25/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;08/03/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; BATATA DOCE; ABOBORA; REPOLHO, PAPA DE MACA"
DIRETA;CCI;3;D - 6 A 7 MESES;08/03/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;08/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;08/03/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE MACA, 7 MESES;, PAPA PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA;CARNE BOVINA; CHUCHU; ACELGA, PAPA DE MACA"
DIRETA;CCI;3;D - 6 A 7 MESES;08/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;07/03/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; BATATA; CHUCHU; ACELGA, SUCO DE LARANJA"
DIRETA;CCI;3;D - 6 A 7 MESES;07/03/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;07/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;07/03/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE MACA, 7 MESES;, PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; BATATA DOCE; ABOBORA; REPOLHO, PAPA DE MACA"
DIRETA;CCI;3;D - 6 A 7 MESES;07/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;15/03/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: ARROZ; CARNE
BOVINA; CHUCHU; COUVE; CARA, PAPA DE MAMAO"
DIRETA;CCI;3;D - 6 A 7 MESES;15/03/2019;PUBLICADO;C - COLACAO;PAPA DE BANANA
DIRETA;CCI;3;D - 6 A 7 MESES;15/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;15/03/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE
MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE BANANA, 7 MESES:, PAPA
PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; ABOBRINHA; REPOLHO, PAPA
DE BANANA"
DIRETA;CCI;3;D - 6 A 7 MESES;15/03/2019;PUBLICADO;L - LANCHE;"LEITE MATERNO OU
FORMULA INFANTIL (2o SEMESTRE)"
DIRETA;CCI;3;D - 6 A 7 MESES;14/03/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE:
MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; BATATA DOCE; ABOBRINHA, REPOLHO, SUCO DE
LARANJA"
DIRETA;CCI;3;D - 6 A 7 MESES;14/03/2019;PUBLICADO;C - COLACAO;PAPA DE BANANA
DIRETA;CCI;3;D - 6 A 7 MESES;14/03/2019;PUBLICADO;D - DESJEJUM;"LEITE MATERNO OU
FORMULA INFANTIL (2o SEMESTRE)"
DIRETA;CCI;3;D - 6 A 7 MESES;14/03/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE
MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE MAMAO, 7 MESES:, PAPA
PRINCIPAL DE: ARROZ; CARNE BOVINA; CARA; CHUCHU; COUVE MANTEIGA, PAPA DE MAMAO"
DIRETA;CCI;3;D - 6 A 7 MESES;14/03/2019;PUBLICADO;L - LANCHE;"LEITE MATERNO OU
FORMULA INFANTIL (2o SEMESTRE)"
DIRETA;CCI;3;D - 6 A 7 MESES;13/03/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE:
MACARRAO; CARNE BOVINA; CARA; ABOBORA; CHUCHU, PAPA DE ABACATE"
DIRETA;CCI;3;D - 6 A 7 MESES;13/03/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;13/03/2019;PUBLICADO;D - DESJEJUM;"LEITE MATERNO OU
FORMULA INFANTIL (2o SEMESTRE)"
DIRETA;CCI;3;D - 6 A 7 MESES;13/03/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE
MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE MACA, 7 MESES:, PAPA
PRINCIPAL DE: ARROZ; OVO; ABOBORA; ABOBRINHA; REPOLHO, PAPA DE MACA"
DIRETA;CCI;3;D - 6 A 7 MESES;13/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;12/03/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE:
ARROZ; FEIJAO CARIOCA; CARNE BOVINA; BATATA DOCE; ABOBORA; ABOBRINHA, PAPA DE
PERA"
DIRETA;CCI;3;D - 6 A 7 MESES;12/03/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;12/03/2019;PUBLICADO;D - DESJEJUM;"LEITE MATERNO OU
FORMULA INFANTIL (2o SEMESTRE)"
DIRETA;CCI;3;D - 6 A 7 MESES;12/03/2019;PUBLICADO;J - JANTAR;"6 MESES:, LEITE
MATERNO OU FORMULA INFANTIL (2o SEMESTRE), PAPA DE ABACATE, 7 MESES:, PAPA
PRINCIPAL DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; CARA; ABOBORA; CHUCHU, PAPA DE ABACATE"
DIRETA;CCI;3;D - 6 A 7 MESES;12/03/2019;PUBLICADO;L - LANCHE;"LEITE MATERNO OU
FORMULA INFANTIL (2o SEMESTRE)"
DIRETA;CCI;3;D - 6 A 7 MESES;11/03/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE:
ARROZ; FEIJAO CARIOCA; CARNE BOVINA; BATATA DOCE; ABOBORA; ABOBRINHA, PAPA DE
PERA"
DIRETA;CCI;3;D - 6 A 7 MESES;11/03/2019;PUBLICADO;C - COLACAO;PAPA DE MACA
DIRETA;CCI;3;D - 6 A 7 MESES;11/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (2o SEMESTRE)
DIRETA;CCI;3;D - 6 A 7 MESES;11/03/2019;PUBLICADO;J - JANTAR;ABOBORA, ABOBRINHA, ARROZ ORGANICO, BATATA DOCE, *, CARNE BOVINA, FORMULA INFANTIL A PARTIR 6 M- LT 80G, PERA, <br>
DIRETA;CCI;3;D - 6 A 7 MESES;11/03/2019;PUBLICADO;L - LANCHE;"LEITE MATERNO OU
FORMULA INFANTIL (2o SEMESTRE)"
DIRETA;CCI;3;D - 6 A 7 MESES;22/03/2019;PUBLICADO;A - ALMOCO;"PAPA PRINCIPAL DE: ARROZ; CARNE BOVINA; BATATA; ABOBRINHA; REPOLHO, PAPA DE MAMAO"
DIRETA;CCI;3;D - 6 A 7 MESES;22/03/2019;PUBLICADO;C - COLACAO;PAPA DE BANANA
