Nº Protocolo;Código DRE;DRE;Processo SIMPROC;Código OSC Parceira;OSC Parceira;CNPJ;Código Escola;Unidade Educacional;Vagas Contratadas;Vagas Berçário Contratadas;Total Mensal;Verba Locação;Valor Mensal IPTU;Data Início;Data Término;Situação Parceria;Data Lavratura do Termo;Data Lavratura do Aditamento;Data Solicitação Parceria;Data do Encerramento
1974;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2015-0.030.335-2;300.126;ASS CULTURAL VITTA;07.246.378/0001-19;307.726;CR.P.CONV - GARATUJA, CEI;60;9;40.014,72;5.113,75;;08/06/2015;07/12/2017;Encerrado;08/06/2015;31/07/2017;30/06/2015;07/12/2017
48;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2011-0.333.882-6;300.126;ASS CULTURAL VITTA;07.246.378/0001-19;307.726;CR.P.CONV - GARATUJA, CEI;63;;33.972,00;6.313,65;;24/07/2014;31/12/2014;Encerrado;24/01/2012;23/07/2014;20/03/2014;
1522;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.281.957-1;300.639;UNIAO DOS MORADORES DA FAVELA DO JARDIM COLOMBO;58.933.391/0001-87;306.496;CR.P.CONV - GIRASSOL CRECHE;115;27;72.119,29;;;21/07/2016;20/01/2018;Encerrado;28/01/2013;15/07/2016;29/12/2014;29/01/2017
6252017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0047450-6;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.910;CR.P.CONV - IPE;150;41;90.547,67;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;01/12/2017;
917;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2013-0.066.255-3;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.910;CR.P.CONV - IPE;150;41;90.547,67;;;26/07/2015;25/01/2018;Encerrado;03/04/2013;21/10/2016;31/07/2014;31/12/2017
911;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2008-0.017.734-2;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.910;CR.P.CONV - IPE;120;25;53.340,00;;;03/10/2010;02/04/2013;Encerrado;03/04/2008;01/10/2010;31/07/2014;
11312017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0048186-3;300.428;CRUZADA PRO INFANCIA;60.915.790/0001-67;306.219;CR.P.CONV - IZABEL MENDES DE CASTRO, R.I.;157;63;98.554,55;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;22/12/2017;
40;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.282.110-0;300.428;CRUZADA PRO INFANCIA;60.915.790/0001-67;306.219;CR.P.CONV - IZABEL MENDES DE CASTRO, R.I.;157;63;95.777,70;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;18/10/2016;20/03/2014;31/12/2017
7712017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0048324-6;300.412;CRECHE DE JESUS MENINO;52.633.286/0001-46;306.197;CR.P.CONV - JESUS MENINO;56;;36.524,32;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;08/12/2017;
1557;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.281.984-9;300.412;CRECHE DE JESUS MENINO;52.633.286/0001-46;306.197;CR.P.CONV - JESUS MENINO;56;;35.495,04;;;01/07/2015;31/12/2017;Encerrado;27/12/2012;27/12/2012;15/01/2015;31/12/2017
73;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2007-0.344.282-8;300.412;CRECHE DE JESUS MENINO;52.633.286/0001-46;306.197;CR.P.CONV - JESUS MENINO;60;;0;;;01/01/2008;30/06/2010;Encerrado;28/12/2007;;24/03/2014;
9852017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0050092-2;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.897;CR.P.CONV - JOAO DE BARRO;140;41;86.239,47;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;19/12/2017;
907;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2007-0.358.760-5;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.897;CR.P.CONV - JOAO DE BARRO;136;;54.806,00;;;01/07/2010;31/12/2012;Encerrado;28/12/2007;12/12/2011;31/07/2014;
31;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.281.993-8;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.897;CR.P.CONV - JOAO DE BARRO;140;18;78.738,54;;;01/07/2015;30/12/2017;Encerrado;28/12/2012;21/10/2016;20/03/2014;30/12/2017
37;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.281.942-3;300.517;MOSTEIRO SAO GERALDO DE SAO PAULO;61.697.678/0001-60;306.193;CR.P.CONV - JOSE GASPAR, D.;158;32;89.361,50;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;16/06/2015;20/03/2014;31/12/2017
8442017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0044619-7;300.201;ASS LAR CRIANCA FELIZ;50.253.590/0001-32;306.198;CR.P.CONV - LAR CRIANCA FELIZ;234;87;137.172,57;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;14/12/2017;
49;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.282.009-0;300.201;ASS LAR CRIANCA FELIZ;50.253.590/0001-32;306.198;CR.P.CONV - LAR CRIANCA FELIZ;227;105;134.345,46;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;22/11/2017;21/03/2014;31/12/2017
8042017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0047779-3;300.199;ASSOCIACAO SANTO AGOSTINHO;62.272.497/0001-54;306.199;CR.P.CONV - LAR INFANTIL - ASA;178;57;106.240,55;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;13/12/2017;
845;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2007-0.344.292-5;300.199;ASSOCIACAO SANTO AGOSTINHO;62.272.497/0001-54;306.199;CR.P.CONV - LAR INFANTIL - ASA;178;47;75.548,00;;;01/07/2010;31/12/2012;Encerrado;28/06/2010;;29/07/2014;
47;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.282.017-0;300.199;ASSOCIACAO SANTO AGOSTINHO;62.272.497/0001-54;306.199;CR.P.CONV - LAR INFANTIL - ASA;178;47;101.042,30;;;01/07/2015;30/12/2017;Encerrado;28/12/2012;28/12/2012;20/03/2014;30/12/2017
7622017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0044613-8;300.177;ASS FRATERNIDADE ASSISTENCIAL RIO PEQUENO;51.964.195/0001-20;306.201;CR.P.CONV - LAR PAULO DE TARSO;130;32;0;;;;;Encerrado;;;08/12/2017;08/12/2017
7122017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0044613-8;300.177;ASS FRATERNIDADE ASSISTENCIAL RIO PEQUENO;51.964.195/0001-20;306.201;CR.P.CONV - LAR PAULO DE TARSO;130;32;79.889,44;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;06/12/2017;
15;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.282.024-3;300.177;ASS FRATERNIDADE ASSISTENCIAL RIO PEQUENO;51.964.195/0001-20;306.201;CR.P.CONV - LAR PAULO DE TARSO;122;32;74.289,02;;;01/07/2015;31/12/2017;Encerrado;26/12/2012;26/12/2012;19/03/2014;31/12/2017
7102017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/428369;800.066;NUCLEO ASSISTENCIAL AFRÂNIO HINGEL PINTO;00.110.796/0001-35;308.347;CR.P.CONV - LEON ALEXANDR;65;16;45.300,22;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;06/12/2017;
2088;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2015-0.133.979-2;800.066;NUCLEO ASSISTENCIAL AFRÂNIO HINGEL PINTO;00.110.796/0001-35;308.347;CR.P.CONV - LEON ALEXANDR;65;16;45.300,22;;;17/05/2015;16/01/2018;Encerrado;17/07/2015;17/07/2015;05/08/2015;31/12/2017
10822017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0047816-1;300.252;CARITAS DIOCESANA DE CAMPO LIMPO;64.033.061/0001-38;307.101;CR.P.CONV - MAE DE DEUS;105;24;66.783,48;14.995,20;75,74;01/01/2018;31/12/2022;Aprovado;01/01/2018;;21/12/2017;
4837;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2016-0.216.715-6;300.252;CARITAS DIOCESANA DE CAMPO LIMPO;64.033.061/0001-38;307.101;CR.P.CONV - MAE DE DEUS;106;24;61.655,46;14.995,20;;27/11/2016;26/05/2019;Encerrado;25/11/2016;25/11/2016;28/11/2016;31/12/2017
65;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2008-0.215.724-2;300.252;CARITAS DIOCESANA DE CAMPO LIMPO;64.033.061/0001-38;307.101;CR.P.CONV - MAE DE DEUS;103;103;53.751,50;8.750,00;;27/05/2009;26/11/2011;Encerrado;27/05/2009;;24/03/2014;
17;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2011-0.247.722-9;300.252;CARITAS DIOCESANA DE CAMPO LIMPO;64.033.061/0001-38;307.101;CR.P.CONV - MAE DE DEUS;96;48;62.379,36;14.995,20;;27/05/2014;26/11/2016;Encerrado;25/11/2011;22/12/2015;19/03/2014;26/11/2016
20;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2013-0.213.708-1;300.936;GREMIO RECREATIVO CULTURAL EDUCACIONAL E SOCIAL MARAVILHA;57.284.994/0001-32;307.992;CR.P.CONV - MARAVILHA I;156;132;100.303,20;18.000,00;;19/09/2013;19/03/2016;Encerrado;19/09/2013;;19/03/2014;10/07/2015
5602017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0049835-9;301.040;ASS MISSIONARIAS DE SANTISSIMA TRINDADE;62.197.413/0001-65;308.944;CR.P.CONV - MARIA DE LOURDES;220;196;155.869,92;8.574,13;407,3;06/12/2017;05/12/2022;Aprovado;06/12/2017;;27/11/2017;
11042017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0043046-0;300.153;ASS DE CRECHES MARIA DE NAZARE;51.536.662/0001-11;306.202;CR.P.CONV - MARIA DE NAZARE;133;38;82.543,12;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;01/01/2018;21/12/2017;
26;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.282.042-1;300.153;ASS DE CRECHES MARIA DE NAZARE;51.536.662/0001-11;306.202;CR.P.CONV - MARIA DE NAZARE;133;38;80.217,38;;;01/07/2015;30/12/2017;Encerrado;27/12/2013;27/12/2013;20/03/2014;30/12/2017
4772017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0043380-0;800.036;ASSOCIAÇÃO NOITE ENCANTADA;00.209.352/0001-51;308.302;CR.P.CONV - NOITE ENCANTADA I;119;31;74.888,85;5.600,00;816,12;25/11/2017;24/11/2022;Aprovado;25/11/2017;25/11/2017;17/11/2017;
1945;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2015-0.033.663-3;800.036;ASSOCIAÇÃO NOITE ENCANTADA;00.209.352/0001-51;308.302;CR.P.CONV - NOITE ENCANTADA I;123;41;76.692,02;5.600,00;816,12;25/05/2015;24/11/2017;Encerrado;25/05/2015;14/06/2017;28/05/2015;24/11/2017
11142017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0048772-1;800.036;ASSOCIAÇÃO NOITE ENCANTADA;00.209.352/0001-51;308.446;CR.P.CONV - NOITE ENCANTADA II;114;29;72.107,51;6.300,00;678,1;01/01/2018;31/12/2022;Aprovado;01/01/2018;;21/12/2017;
2028;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2015-0.176.760-3;800.036;ASSOCIAÇÃO NOITE ENCANTADA;00.209.352/0001-51;308.446;CR.P.CONV - NOITE ENCANTADA II;118;57;80.321,95;6.300,00;678,1;25/07/2015;24/01/2018;Encerrado;25/07/2015;14/06/2017;30/07/2015;31/12/2017
8692017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0049957-6;800.036;ASSOCIAÇÃO NOITE ENCANTADA;00.209.352/0001-51;308.447;CR.P.CONV - NOITE ENCANTADA III;127;47;82.000,03;5.950,00;812,1;01/01/2018;31/12/2022;Aprovado;01/01/2018;;15/12/2017;
2030;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2015-0.171.376-7;800.036;ASSOCIAÇÃO NOITE ENCANTADA;00.209.352/0001-51;308.447;CR.P.CONV - NOITE ENCANTADA III;134;46;84.788,90;5.950,00;812,1;26/07/2015;25/01/2018;Encerrado;26/07/2015;14/06/2017;30/07/2015;31/12/2017
11292017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0047751-3;800.036;ASSOCIAÇÃO NOITE ENCANTADA;00.209.352/0001-51;308.448;CR.P.CONV - NOITE ENCANTADA IV;97;16;61.244,36;4.550,00;648,89;01/01/2018;31/12/2022;Em Análise;01/01/2018;;22/12/2017;
2029;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2015-0.187.594-5;800.036;ASSOCIAÇÃO NOITE ENCANTADA;00.209.352/0001-51;308.448;CR.P.CONV - NOITE ENCANTADA IV;97;16;61.244,36;4.550,00;648,89;26/07/2015;25/01/2018;Encerrado;25/07/2015;14/06/2017;30/07/2015;31/12/2017
11122017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0048802-7;800.036;ASSOCIAÇÃO NOITE ENCANTADA;00.209.352/0001-51;308.666;CR.P.CONV - NOITE ENCANTADA V;185;87;116.062,39;11.900,00;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;21/12/2017;
2669;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2016-0.086.454-2;800.036;ASSOCIAÇÃO NOITE ENCANTADA;00.209.352/0001-51;308.666;CR.P.CONV - NOITE ENCANTADA V;185;87;112.792,26;11.900,00;;31/05/2016;29/11/2018;Encerrado;30/05/2016;14/06/2017;06/05/2016;31/12/2017
10682017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0048797-7;800.036;ASSOCIAÇÃO NOITE ENCANTADA;00.209.352/0001-51;308.493;CR.P.CONV - NOITE ENCANTADA VI;97;27;63.739,93;3.500,00;953,66;01/01/2018;31/12/2022;Aprovado;01/01/2018;;20/12/2017;
2334;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2015-0.254.964-2;800.036;ASSOCIAÇÃO NOITE ENCANTADA;00.209.352/0001-51;308.493;CR.P.CONV - NOITE ENCANTADA VI;99;50;67.919,69;3.500,00;953,66;30/10/2015;29/04/2018;Encerrado;30/10/2015;14/06/2017;21/10/2015;31/12/2017
11002017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0045866-7;300.252;CARITAS DIOCESANA DE CAMPO LIMPO;64.033.061/0001-38;400.470;CR.P.CONV - NOSSA SENHORA DE FATIMA;70;18;48.291,06;7.040,72;956,32;01/01/2018;31/12/2022;Aprovado;01/01/2018;;21/12/2017;
14;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.337.874-9;300.252;CARITAS DIOCESANA DE CAMPO LIMPO;64.033.061/0001-38;400.470;CR.P.CONV - NOSSA SENHORA DE FATIMA;70;27;48.914,56;4.928,50;956,32;01/07/2015;31/12/2017;Encerrado;28/12/2012;28/12/2012;19/03/2014;31/12/2017
10142017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0050058-2;300.520;MOVIMENTO ASSISTENCIAL DO BUTANTA;47.242.938/0001-81;306.200;CR.P.CONV - NOSSA SENHORA DOS POBRES;72;18;49.305,90;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;20/12/2017;
28;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.282.022-7;300.520;MOVIMENTO ASSISTENCIAL DO BUTANTA;47.242.938/0001-81;306.200;CR.P.CONV - NOSSA SENHORA DOS POBRES;72;18;47.916,48;;;01/07/2015;30/12/2017;Encerrado;26/12/2013;26/12/2013;20/03/2014;30/12/2017
5612017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0049830-8;301.040;ASS MISSIONARIAS DE SANTISSIMA TRINDADE;62.197.413/0001-65;308.945;CR.P.CONV - NOVO AMANHECER I;106;82;78.141,92;7.907,59;798,26;06/12/2017;05/12/2022;Encerrado;06/12/2017;;27/11/2017;26/12/2017
6852017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0047474-3;800.093;ASSOCIAÇÃO PAIS E FILHOS;11.694.582/0001-70;308.542;CR.P.CONV - PAIS E FILHOS;94;45;66.427,03;5.950,00;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;05/12/2017;
2269;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2015-0.241.035-0;800.093;ASSOCIAÇÃO PAIS E FILHOS;11.694.582/0001-70;308.542;CR.P.CONV - PAIS E FILHOS;94;45;58.560,00;5.950,00;;30/10/2015;29/04/2018;Encerrado;21/10/2015;21/10/2015;07/10/2015;31/12/2017
1518;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2013-0.184.094-3;300.126;ASS CULTURAL VITTA;07.246.378/0001-19;306.188;CR.P.CONV - PARAISOPOLIS;177;45;90.879,00;18.000,00;;01/09/2013;29/02/2016;Encerrado;30/08/2013;;29/12/2014;04/01/2016
8232017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0050108-2;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.892;CR.P.CONV - PAU BRASIL;111;27;70.257,21;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;13/12/2017;
931;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2007-0.358.769-9;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.892;CR.P.CONV - PAU BRASIL;103;18;46.408,00;;;01/07/2010;31/01/2013;Encerrado;28/12/2007;28/11/2011;31/07/2014;
30;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.282.056-1;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.892;CR.P.CONV - PAU BRASIL;117;45;74.960,67;;;01/07/2015;30/12/2017;Encerrado;28/12/2012;25/10/2016;20/03/2014;30/12/2017
7192017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0046981-2;800.207;INSTITUTO JULIA MELO;04.753.716/0001-10;308.669;CR.P.CONV - PEQUENOS DO BUTANTA;140;68;92.364,96;10.500,00;445,61;01/01/2018;31/12/2022;Aprovado;01/01/2018;;06/12/2017;
2668;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2016-0.101.517-4;800.207;INSTITUTO JULIA MELO;04.753.716/0001-10;308.669;CR.P.CONV - PEQUENOS DO BUTANTA;132;71;87.074,54;10.500,00;445,56;31/05/2016;29/11/2018;Encerrado;30/05/2016;18/05/2017;06/05/2016;31/12/2017
3502017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0043467-9;800.207;INSTITUTO JULIA MELO;04.753.716/0001-10;308.882;CR.P.CONV - PEQUENOS DO BUTANTA II;113;64;79.582,44;8.980,00;885,8;22/11/2017;21/11/2022;Aprovado;22/11/2017;22/11/2017;09/11/2017;
8192017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0047475-1;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.207;CR.P.CONV - PRIMAVERA;120;;68.321,40;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;13/12/2017;
1517;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.282.064-2;300.639;UNIAO DOS MORADORES DA FAVELA DO JARDIM COLOMBO;58.933.391/0001-87;306.507;CR.P.CONV - PRIMAVERA;104;18;59.553,84;8.397,50;528,12;20/07/2015;20/07/2016;Encerrado;28/01/2013;23/07/2015;29/12/2014;03/06/2016
925;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2007-0.344.348-4;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.207;CR.P.CONV - PRIMAVERA;120;;49.590,00;;;01/07/2010;31/12/2012;Encerrado;28/12/2007;28/06/2010;31/07/2014;
33;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.282.059-6;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.207;CR.P.CONV - PRIMAVERA;120;;66.396,30;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;13/06/2015;20/03/2014;31/12/2017
10592017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0050083-3;301.016;ACAO SOCIAL ESTRELA DA MANHA;86.957.107/0001-48;308.380;CR.P.CONV - PRIMEIRO LAPIS;70;32;51.467,24;7.000,00;535,94;01/01/2018;31/12/2022;Aprovado;01/01/2018;;20/12/2017;
2089;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2015-0.030.586-0;301.016;ACAO SOCIAL ESTRELA DA MANHA;86.957.107/0001-48;308.380;CR.P.CONV - PRIMEIRO LAPIS;70;32;51.467,24;7.000,00;535,94;17/07/2015;16/01/2018;Encerrado;17/07/2015;17/07/2015;05/08/2015;31/12/2017
3482017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0043390-7;301.016;ACAO SOCIAL ESTRELA DA MANHA;86.957.107/0001-48;308.883;CR.P.CONV - PRIMEIRO LAPIS II;132;50;84.834,74;10.000,00;1.035,83;22/11/2017;21/11/2022;Aprovado;22/11/2017;;09/11/2017;
7052017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0048780-2;800.093;ASSOCIAÇÃO PAIS E FILHOS;11.694.582/0001-70;308.672;CR.P.CONV - PRIMEIROS CAMINHOS;80;32;56.541,44;5.950,00;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;06/12/2017;
2670;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2016-0.093.644-6;800.093;ASSOCIAÇÃO PAIS E FILHOS;11.694.582/0001-70;308.672;CR.P.CONV - PRIMEIROS CAMINHOS;80;32;49.845,20;5.950,00;;31/05/2016;29/11/2018;Encerrado;30/05/2016;30/05/2016;06/05/2016;31/12/2017
8262017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0048754-3;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.208;CR.P.CONV - PRIMEIROS PASSOS;140;68;92.364,96;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;13/12/2017;
927;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2007-0.344.356-5;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.208;CR.P.CONV - PRIMEIROS PASSOS;144;72;68.214,00;;;01/07/2010;31/12/2012;Encerrado;28/12/2007;18/11/2011;31/07/2014;
16;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.282.072-3;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.208;CR.P.CONV - PRIMEIROS PASSOS;140;68;89.762,54;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;21/10/2016;19/03/2014;31/12/2017
11172017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0044954-4;300.113;ASS CRIANCA BRASIL;58.373.234/0001-64;306.209;CR.P.CONV - RECANTO DA ALEGRIA I;101;31;66.509,49;;;01/01/2018;31/12/2022;Aprovado;01/01/2018;;21/12/2017;
18;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.282.088-0;300.113;ASS CRIANCA BRASIL;58.373.234/0001-64;306.209;CR.P.CONV - RECANTO DA ALEGRIA I;101;31;64.635,39;;;01/07/2015;31/12/2017;Encerrado;28/12/2012;23/12/2015;19/03/2014;31/12/2017
10722017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0044947-1;300.113;ASS CRIANCA BRASIL;58.373.234/0001-64;306.210;CR.P.CONV - RECANTO DA ALEGRIA II;105;9;63.380,43;9.350,00;2.175,11;01/01/2018;31/12/2022;Aprovado;01/01/2018;;20/12/2017;
22;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2012-0.282.099-5;300.113;ASS CRIANCA BRASIL;58.373.234/0001-64;306.210;CR.P.CONV - RECANTO DA ALEGRIA II;105;9;61.594,47;9.350,00;2.175,11;01/07/2015;31/12/2017;Encerrado;30/12/2013;30/12/2013;19/03/2014;31/12/2017
11272017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0047478-6;300.113;ASS CRIANCA BRASIL;58.373.234/0001-64;307.992;CR.P.CONV - RECANTO DA ALEGRIA IV;178;80;111.458,56;14.000,00;2.391,26;01/01/2018;31/12/2022;Aprovado;01/01/2018;;22/12/2017;
2035;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2015-0.162.461-6;300.113;ASS CRIANCA BRASIL;58.373.234/0001-64;307.992;CR.P.CONV - RECANTO DA ALEGRIA IV;159;73;101.684,89;14.000,00;;13/07/2015;12/01/2018;Encerrado;13/07/2015;22/06/2017;31/07/2015;31/12/2017
122018;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0054257-9;800.093;ASSOCIAÇÃO PAIS E FILHOS;11.694.582/0001-70;308.980;CR.P.CONV - REFERENCIA;80;32;56.541,44;6.000,00;68,21;23/12/2017;22/12/2022;Aprovado;23/12/2017;;15/12/2017;
8592017;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;6016.2017/0045385-1;300.908;INSTITUTO MARIA CLEUZA DE ACAO SOCIAL;03.072.993/0001-03;308.144;CR.P.CONV - SABER VIVER I;140;49;88.054,43;7.525,00;161,13;01/01/2018;31/12/2022;Aprovado;01/01/2018;;15/12/2017;
2710;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2016-0.102.980-9;300.908;INSTITUTO MARIA CLEUZA DE ACAO SOCIAL;03.072.993/0001-03;308.144;CR.P.CONV - SABER VIVER I;128;64;83.856,46;7.525,00;161,13;01/07/2016;31/12/2018;Encerrado;16/06/2016;19/06/2017;16/06/2016;31/12/2017
1555;108.100;DIRETORIA REGIONAL DE EDUCACAO BUTANTA;2014-0.030.001-7;301.040;ASS MISSIONARIAS DE SANTISSIMA TRINDADE;62.197.413/0001-65;308.144;CR.P.CONV - SABER VIVER I;131;65;85.332,98;10.750,00;;18/09/2014;17/03/2017;Encerrado;18/09/2014;28/01/2016;14/01/2015;31/07/2016
