Nº Protocolo,Código DRE,DRE,Processo SIMPROC,Código OSC Parceira,OSC Parceira,CNPJ,Código Escola,Unidade Educacional,Vagas Contratadas,Vagas Berçário Contratadas,Total Mensal,Verba Locação,Valor Mensal IPTU,Data Início,Data Término,Situação Parceria,Data Lavratura do Termo,Data Lavratura do Aditamento,Data Solicitação Parceria,Data do Encerramento
45,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.281.948-2,300421,CRECHE FRATERNIDADE MARIA DE NAZARE,57.277.808/0001-38,306194.0,CR.P.CONV - FRATERNIDADE MARIA DE NAZARE,73,24.0,49732.48,,,2015-07-01,2017-12-31,Encerrado,2012-12-26,2016-11-01,2014-03-20,2017-12-31
4192017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0048135-9,300126,ASS CULTURAL VITTA,07.246.378/0001-19,307726.0,"CR.P.CONV - GARATUJA, CEI",60,9.0,42862.32,5113.75,,2017-12-08,2022-12-07,Aprovado,2017-12-08,2017-12-08,2017-11-14,
1974,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2015-0.030.335-2,300126,ASS CULTURAL VITTA,07.246.378/0001-19,307726.0,"CR.P.CONV - GARATUJA, CEI",60,9.0,40014.72,5113.75,,2015-06-08,2017-12-07,Encerrado,2015-06-08,2017-07-31,2015-06-30,2017-12-07
48,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2011-0.333.882-6,300126,ASS CULTURAL VITTA,07.246.378/0001-19,307726.0,"CR.P.CONV - GARATUJA, CEI",63,,33972.0,6313.65,,2014-07-24,2014-12-31,Encerrado,2012-01-24,2014-07-23,2014-03-20,
1522,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.281.957-1,300639,UNIAO DOS MORADORES DA FAVELA DO JARDIM COLOMBO,58.933.391/0001-87,306496.0,CR.P.CONV - GIRASSOL CRECHE,115,27.0,72119.29,,,2016-07-21,2018-01-20,Encerrado,2013-01-28,2016-07-15,2014-12-29,2017-01-29
6252017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0047450-6,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306910.0,CR.P.CONV - IPE,150,41.0,94354.68,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,,2017-12-01,
917,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2013-0.066.255-3,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306910.0,CR.P.CONV - IPE,150,41.0,90547.67,,,2015-07-26,2018-01-25,Encerrado,2013-04-03,2016-10-21,2014-07-31,2017-12-31
911,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2008-0.017.734-2,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306910.0,CR.P.CONV - IPE,120,25.0,53340.0,,,2010-10-03,2013-04-02,Encerrado,2008-04-03,2010-10-01,2014-07-31,
11312017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0048186-3,300428,CRUZADA PRO INFANCIA,60.915.790/0001-67,306219.0,"CR.P.CONV - IZABEL MENDES DE CASTRO, R.I.",157,63.0,102781.59,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,,2017-12-22,
40,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.282.110-0,300428,CRUZADA PRO INFANCIA,60.915.790/0001-67,306219.0,"CR.P.CONV - IZABEL MENDES DE CASTRO, R.I.",157,63.0,95777.7,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2016-10-18,2014-03-20,2017-12-31
7712017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0048324-6,300412,CRECHE DE JESUS MENINO,52.633.286/0001-46,306197.0,CR.P.CONV - JESUS MENINO,56,,37984.8,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,,2017-12-08,
1557,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.281.984-9,300412,CRECHE DE JESUS MENINO,52.633.286/0001-46,306197.0,CR.P.CONV - JESUS MENINO,56,,35495.04,,,2015-07-01,2017-12-31,Encerrado,2012-12-27,2012-12-27,2015-01-15,2017-12-31
73,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2007-0.344.282-8,300412,CRECHE DE JESUS MENINO,52.633.286/0001-46,306197.0,CR.P.CONV - JESUS MENINO,60,,0.0,,,2008-01-01,2010-06-30,Encerrado,2007-12-28,,2014-03-24,
9852017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0050092-2,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306897.0,CR.P.CONV - JOAO DE BARRO,140,41.0,89874.18,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,,2017-12-19,
907,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2007-0.358.760-5,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306897.0,CR.P.CONV - JOAO DE BARRO,136,,54806.0,,,2010-07-01,2012-12-31,Encerrado,2007-12-28,2011-12-12,2014-07-31,
31,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.281.993-8,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306897.0,CR.P.CONV - JOAO DE BARRO,140,18.0,78738.54,,,2015-07-01,2017-12-30,Encerrado,2012-12-28,2016-10-21,2014-03-20,2017-12-30
37,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.281.942-3,300517,MOSTEIRO SAO GERALDO DE SAO PAULO,61.697.678/0001-60,306193.0,"CR.P.CONV - JOSE GASPAR, D.",158,32.0,89361.5,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2015-06-16,2014-03-20,2017-12-31
8442017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0044619-7,300201,ASS LAR CRIANCA FELIZ,50.253.590/0001-32,306198.0,CR.P.CONV - LAR CRIANCA FELIZ,234,87.0,143052.96,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,,2017-12-14,
49,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.282.009-0,300201,ASS LAR CRIANCA FELIZ,50.253.590/0001-32,306198.0,CR.P.CONV - LAR CRIANCA FELIZ,227,105.0,134345.46,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2017-11-22,2014-03-21,2017-12-31
8042017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0047779-3,300199,ASSOCIACAO SANTO AGOSTINHO,62.272.497/0001-54,306199.0,CR.P.CONV - LAR INFANTIL - ASA,173,64.0,110190.87,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-06-30,2017-12-13,
845,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2007-0.344.292-5,300199,ASSOCIACAO SANTO AGOSTINHO,62.272.497/0001-54,306199.0,CR.P.CONV - LAR INFANTIL - ASA,178,47.0,75548.0,,,2010-07-01,2012-12-31,Encerrado,2010-06-28,,2014-07-29,
47,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.282.017-0,300199,ASSOCIACAO SANTO AGOSTINHO,62.272.497/0001-54,306199.0,CR.P.CONV - LAR INFANTIL - ASA,178,47.0,101042.3,,,2015-07-01,2017-12-30,Encerrado,2012-12-28,2012-12-28,2014-03-20,2017-12-30
7622017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0044613-8,300177,ASS FRATERNIDADE ASSISTENCIAL RIO PEQUENO,51.964.195/0001-20,306201.0,CR.P.CONV - LAR PAULO DE TARSO,130,32.0,0.0,,,,,Encerrado,,,2017-12-08,2017-12-08
7122017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0044613-8,300177,ASS FRATERNIDADE ASSISTENCIAL RIO PEQUENO,51.964.195/0001-20,306201.0,CR.P.CONV - LAR PAULO DE TARSO,130,32.0,83229.36,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,,2017-12-06,
15,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.282.024-3,300177,ASS FRATERNIDADE ASSISTENCIAL RIO PEQUENO,51.964.195/0001-20,306201.0,CR.P.CONV - LAR PAULO DE TARSO,122,32.0,74289.02,,,2015-07-01,2017-12-31,Encerrado,2012-12-26,2012-12-26,2014-03-19,2017-12-31
7102017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/428369,800066,NUCLEO ASSISTENCIAL AFRÂNIO HINGEL PINTO,00.110.796/0001-35,308347.0,CR.P.CONV - LEON ALEXANDR,65,16.0,47184.23,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,,2017-12-06,
2088,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2015-0.133.979-2,800066,NUCLEO ASSISTENCIAL AFRÂNIO HINGEL PINTO,00.110.796/0001-35,308347.0,CR.P.CONV - LEON ALEXANDR,65,16.0,45300.22,,,2015-05-17,2018-01-16,Encerrado,2015-07-17,2015-07-17,2015-08-05,2017-12-31
10822017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0047816-1,300252,CARITAS DIOCESANA DE CAMPO LIMPO,64.033.061/0001-38,307101.0,CR.P.CONV - MAE DE DEUS,105,24.0,69562.92,2764.26,,2018-01-01,2022-12-31,Aprovado,2018-01-01,2019-01-15,2017-12-21,
4837,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2016-0.216.715-6,300252,CARITAS DIOCESANA DE CAMPO LIMPO,64.033.061/0001-38,307101.0,CR.P.CONV - MAE DE DEUS,106,24.0,61655.46,14995.2,,2016-11-27,2019-05-26,Encerrado,2016-11-25,2016-11-25,2016-11-28,2017-12-31
65,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2008-0.215.724-2,300252,CARITAS DIOCESANA DE CAMPO LIMPO,64.033.061/0001-38,307101.0,CR.P.CONV - MAE DE DEUS,103,103.0,53751.5,8750.0,,2009-05-27,2011-11-26,Encerrado,2009-05-27,,2014-03-24,
17,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2011-0.247.722-9,300252,CARITAS DIOCESANA DE CAMPO LIMPO,64.033.061/0001-38,307101.0,CR.P.CONV - MAE DE DEUS,96,48.0,62379.36,14995.2,,2014-05-27,2016-11-26,Encerrado,2011-11-25,2015-12-22,2014-03-19,2016-11-26
20,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2013-0.213.708-1,300936,GREMIO RECREATIVO CULTURAL EDUCACIONAL E SOCIAL MARAVILHA,57.284.994/0001-32,307992.0,CR.P.CONV - MARAVILHA I,156,132.0,100303.2,18000.0,,2013-09-19,2016-03-19,Encerrado,2013-09-19,,2014-03-19,2015-07-10
5602017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0049835-9,301040,ASS MISSIONARIAS DE SANTISSIMA TRINDADE,62.197.413/0001-65,308944.0,CR.P.CONV - MARIA DE LOURDES,160,112.0,115909.26,8574.13,407.3,2017-12-06,2022-12-05,Aprovado,2017-12-06,2017-12-06,2017-11-27,
11042017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0043046-0,300153,ASS DE CRECHES MARIA DE NAZARE,51.536.662/0001-11,306202.0,CR.P.CONV - MARIA DE NAZARE,133,38.0,86016.39,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-01-01,2017-12-21,
26,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.282.042-1,300153,ASS DE CRECHES MARIA DE NAZARE,51.536.662/0001-11,306202.0,CR.P.CONV - MARIA DE NAZARE,133,38.0,80217.38,,,2015-07-01,2017-12-30,Encerrado,2013-12-27,2013-12-27,2014-03-20,2017-12-30
4772017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0043380-0,800036,ASSOCIAÇÃO NOITE ENCANTADA,00.209.352/0001-51,308302.0,CR.P.CONV - NOITE ENCANTADA I,119,31.0,78024.24,5600.0,816.12,2017-11-25,2022-11-24,Aprovado,2017-11-25,2018-05-30,2017-11-17,
1945,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2015-0.033.663-3,800036,ASSOCIAÇÃO NOITE ENCANTADA,00.209.352/0001-51,308302.0,CR.P.CONV - NOITE ENCANTADA I,123,41.0,76692.02,5600.0,816.12,2015-05-25,2017-11-24,Encerrado,2015-05-25,2017-06-14,2015-05-28,2017-11-24
11142017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0048772-1,800036,ASSOCIAÇÃO NOITE ENCANTADA,00.209.352/0001-51,308446.0,CR.P.CONV - NOITE ENCANTADA II,114,29.0,75122.58,6300.0,678.1,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-01-01,2017-12-21,
2028,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2015-0.176.760-3,800036,ASSOCIAÇÃO NOITE ENCANTADA,00.209.352/0001-51,308446.0,CR.P.CONV - NOITE ENCANTADA II,118,57.0,80321.95,6300.0,678.1,2015-07-25,2018-01-24,Encerrado,2015-07-25,2017-06-14,2015-07-30,2017-12-31
8692017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0049957-6,800036,ASSOCIAÇÃO NOITE ENCANTADA,00.209.352/0001-51,308447.0,CR.P.CONV - NOITE ENCANTADA III,127,47.0,85492.41,5950.0,812.1,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-01-01,2017-12-15,
2030,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2015-0.171.376-7,800036,ASSOCIAÇÃO NOITE ENCANTADA,00.209.352/0001-51,308447.0,CR.P.CONV - NOITE ENCANTADA III,134,46.0,84788.9,5950.0,812.1,2015-07-26,2018-01-25,Encerrado,2015-07-26,2017-06-14,2015-07-30,2017-12-31
11292017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0047751-3,800036,ASSOCIAÇÃO NOITE ENCANTADA,00.209.352/0001-51,308448.0,CR.P.CONV - NOITE ENCANTADA IV,97,16.0,63765.96,9000.0,648.89,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-10-05,2017-12-22,
2029,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2015-0.187.594-5,800036,ASSOCIAÇÃO NOITE ENCANTADA,00.209.352/0001-51,308448.0,CR.P.CONV - NOITE ENCANTADA IV,97,16.0,61244.36,4550.0,648.89,2015-07-26,2018-01-25,Encerrado,2015-07-25,2017-06-14,2015-07-30,2017-12-31
11122017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0048802-7,800036,ASSOCIAÇÃO NOITE ENCANTADA,00.209.352/0001-51,308666.0,CR.P.CONV - NOITE ENCANTADA V,185,87.0,121098.51,11900.0,,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-01-01,2017-12-21,
2669,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2016-0.086.454-2,800036,ASSOCIAÇÃO NOITE ENCANTADA,00.209.352/0001-51,308666.0,CR.P.CONV - NOITE ENCANTADA V,185,87.0,121098.51,11900.0,,2016-05-31,2018-11-29,Encerrado,2016-05-30,2017-06-14,2016-05-06,2017-12-31
10682017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0048797-7,800036,ASSOCIAÇÃO NOITE ENCANTADA,00.209.352/0001-51,308493.0,CR.P.CONV - NOITE ENCANTADA VI,84,23.0,58894.08,5000.0,953.66,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-10-05,2017-12-20,
2334,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2015-0.254.964-2,800036,ASSOCIAÇÃO NOITE ENCANTADA,00.209.352/0001-51,308493.0,CR.P.CONV - NOITE ENCANTADA VI,99,50.0,69888.98,3500.0,953.66,2015-10-30,2018-04-29,Encerrado,2015-10-30,2017-06-14,2015-10-21,2017-12-31
11002017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0045866-7,300252,CARITAS DIOCESANA DE CAMPO LIMPO,64.033.061/0001-38,400470.0,CR.P.CONV - NOSSA SENHORA DE FATIMA,70,18.0,50303.74,7040.72,956.32,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-01-01,2017-12-21,
14,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.337.874-9,300252,CARITAS DIOCESANA DE CAMPO LIMPO,64.033.061/0001-38,400470.0,CR.P.CONV - NOSSA SENHORA DE FATIMA,70,27.0,48914.56,4928.5,956.32,2015-07-01,2017-12-31,Encerrado,2012-12-28,2012-12-28,2014-03-19,2017-12-31
10142017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0050058-2,300520,MOVIMENTO ASSISTENCIAL DO BUTANTA,47.242.938/0001-81,306200.0,CR.P.CONV - NOSSA SENHORA DOS POBRES,72,18.0,51359.16,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,,2017-12-20,
28,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.282.022-7,300520,MOVIMENTO ASSISTENCIAL DO BUTANTA,47.242.938/0001-81,306200.0,CR.P.CONV - NOSSA SENHORA DOS POBRES,72,18.0,47916.48,,,2015-07-01,2017-12-30,Encerrado,2013-12-26,2013-12-26,2014-03-20,2017-12-30
6622018,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2018/0029772-0,300899,INSTITUTO HEBROM,01.301.391/0001-47,309168.0,CR.P.CONV - NOSSO SONHO,104,104.0,88317.18,22317.42,2876.42,2018-07-05,2023-07-04,Aprovado,2018-07-05,2018-09-28,2018-06-22,
5612017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0049830-8,301040,ASS MISSIONARIAS DE SANTISSIMA TRINDADE,62.197.413/0001-65,308945.0,CR.P.CONV - NOVO AMANHECER I,106,82.0,78141.92,7907.59,798.26,2017-12-06,2022-12-05,Encerrado,2017-12-06,,2017-11-27,2017-12-26
6852017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0047474-3,800093,ASSOCIAÇÃO PAIS E FILHOS,11.694.582/0001-70,308542.0,CR.P.CONV - PAIS E FILHOS,94,45.0,69287.46,5950.0,,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-01-01,2017-12-05,
2269,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2015-0.241.035-0,800093,ASSOCIAÇÃO PAIS E FILHOS,11.694.582/0001-70,308542.0,CR.P.CONV - PAIS E FILHOS,94,45.0,66427.03,5950.0,,2015-10-30,2018-04-29,Encerrado,2015-10-21,2015-10-21,2015-10-07,2017-12-31
1518,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2013-0.184.094-3,300126,ASS CULTURAL VITTA,07.246.378/0001-19,306188.0,CR.P.CONV - PARAISOPOLIS,177,45.0,90879.0,18000.0,,2013-09-01,2016-02-29,Encerrado,2013-08-30,,2014-12-29,2016-01-04
8232017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0050108-2,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306892.0,CR.P.CONV - PAU BRASIL,111,27.0,73189.2,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,,2017-12-13,
931,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2007-0.358.769-9,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306892.0,CR.P.CONV - PAU BRASIL,103,18.0,46408.0,,,2010-07-01,2013-01-31,Encerrado,2007-12-28,2011-11-28,2014-07-31,
30,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.282.056-1,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306892.0,CR.P.CONV - PAU BRASIL,117,45.0,74960.67,,,2015-07-01,2017-12-30,Encerrado,2012-12-28,2016-10-25,2014-03-20,2017-12-30
7192017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0046981-2,800207,INSTITUTO JULIA MELO,04.753.716/0001-10,308669.0,CR.P.CONV - PEQUENOS DO BUTANTA,140,68.0,96367.14,10500.0,445.61,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-01-01,2017-12-06,
2668,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2016-0.101.517-4,800207,INSTITUTO JULIA MELO,04.753.716/0001-10,308669.0,CR.P.CONV - PEQUENOS DO BUTANTA,132,71.0,93504.18,10500.0,445.56,2016-05-31,2018-11-29,Encerrado,2016-05-30,2017-05-18,2016-05-06,2017-12-31
3502017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0043467-9,800207,INSTITUTO JULIA MELO,04.753.716/0001-10,308882.0,CR.P.CONV - PEQUENOS DO BUTANTA II,120,47.0,82356.06,8980.0,885.8,2017-11-22,2022-11-21,Aprovado,2017-11-22,2017-11-22,2017-11-09,
7832018,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2018/0063531-5,800207,INSTITUTO JULIA MELO,04.753.716/0001-10,309279.0,CR.P.CONV - PEQUENOS DO BUTANTA III,124,124.0,102665.22,8844.0,878.7,2018-11-07,2023-11-06,Aprovado,2018-11-07,,2018-10-24,
8192017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0047475-1,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306207.0,CR.P.CONV - PRIMAVERA,120,,71053.5,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,,2017-12-13,
1517,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.282.064-2,300639,UNIAO DOS MORADORES DA FAVELA DO JARDIM COLOMBO,58.933.391/0001-87,306507.0,CR.P.CONV - PRIMAVERA,104,18.0,59553.84,8397.5,528.12,2015-07-20,2016-07-20,Encerrado,2013-01-28,2015-07-23,2014-12-29,2016-06-03
925,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2007-0.344.348-4,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306207.0,CR.P.CONV - PRIMAVERA,120,,49590.0,,,2010-07-01,2012-12-31,Encerrado,2007-12-28,2010-06-28,2014-07-31,
33,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.282.059-6,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306207.0,CR.P.CONV - PRIMAVERA,120,,66396.3,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2015-06-13,2014-03-20,2017-12-31
10592017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0050083-3,301016,ACAO SOCIAL ESTRELA DA MANHA,86.957.107/0001-48,308380.0,CR.P.CONV - PRIMEIRO LAPIS,70,32.0,53670.46,7000.0,535.94,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-01-01,2017-12-20,
2089,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2015-0.030.586-0,301016,ACAO SOCIAL ESTRELA DA MANHA,86.957.107/0001-48,308380.0,CR.P.CONV - PRIMEIRO LAPIS,70,32.0,51467.24,7000.0,535.94,2015-07-17,2018-01-16,Encerrado,2015-07-17,2015-07-17,2015-08-05,2017-12-31
3482017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0043390-7,301016,ACAO SOCIAL ESTRELA DA MANHA,86.957.107/0001-48,308883.0,CR.P.CONV - PRIMEIRO LAPIS II,137,50.0,90694.35,10000.0,1035.83,2017-11-22,2022-11-21,Aprovado,2017-11-22,2017-11-22,2017-11-09,
7532018,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2018/0053417-9,301016,ACAO SOCIAL ESTRELA DA MANHA,86.957.107/0001-48,309266.0,CR.P.CONV - PRIMEIRO LAPIS III,160,78.0,107732.94,20000.0,1656.09,2018-10-04,2023-10-03,Aprovado,2018-10-04,,2018-09-20,
7052017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0048780-2,800093,ASSOCIAÇÃO PAIS E FILHOS,11.694.582/0001-70,308672.0,CR.P.CONV - PRIMEIROS CAMINHOS,80,32.0,58947.56,5950.0,,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-01-01,2017-12-06,
2670,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2016-0.093.644-6,800093,ASSOCIAÇÃO PAIS E FILHOS,11.694.582/0001-70,308672.0,CR.P.CONV - PRIMEIROS CAMINHOS,80,32.0,58947.56,5950.0,,2016-05-31,2018-11-29,Encerrado,2016-05-30,2016-05-30,2016-05-06,2017-12-31
8262017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0048754-3,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306208.0,CR.P.CONV - PRIMEIROS PASSOS,140,68.0,96367.14,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,,2017-12-13,
927,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2007-0.344.356-5,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306208.0,CR.P.CONV - PRIMEIROS PASSOS,144,72.0,68214.0,,,2010-07-01,2012-12-31,Encerrado,2007-12-28,2011-11-18,2014-07-31,
16,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.282.072-3,300464,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,60.597.044/0001-72,306208.0,CR.P.CONV - PRIMEIROS PASSOS,140,68.0,89762.54,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2016-10-21,2014-03-19,2017-12-31
11172017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0044954-4,300113,ASS CRIANCA BRASIL,58.373.234/0001-64,306209.0,CR.P.CONV - RECANTO DA ALEGRIA I,101,31.0,69309.72,,,2018-01-01,2022-12-31,Aprovado,2018-01-01,,2017-12-21,
18,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.282.088-0,300113,ASS CRIANCA BRASIL,58.373.234/0001-64,306209.0,CR.P.CONV - RECANTO DA ALEGRIA I,101,31.0,64635.39,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2015-12-23,2014-03-19,2017-12-31
10722017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0044947-1,300113,ASS CRIANCA BRASIL,58.373.234/0001-64,306210.0,CR.P.CONV - RECANTO DA ALEGRIA II,105,9.0,65955.72,9350.0,2175.11,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-01-01,2017-12-20,
22,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,2012-0.282.099-5,300113,ASS CRIANCA BRASIL,58.373.234/0001-64,306210.0,CR.P.CONV - RECANTO DA ALEGRIA II,105,9.0,61594.47,9350.0,2175.11,2015-07-01,2017-12-31,Encerrado,2013-12-30,2013-12-30,2014-03-19,2017-12-31
11272017,108100,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,6016.2017/0047478-6,300113,ASS CRIANCA BRASIL,58.373.234/0001-64,307992.0,CR.P.CONV - RECANTO DA ALEGRIA IV,178,80.0,116278.8,14000.0,2391.26,2018-01-01,2022-12-31,Aprovado,2018-01-01,2018-01-01,2017-12-22,
